timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:40:24.625, 5, 0, 0, 75.88, 700.00
2026/08/31 19:40:24.769, 6, 5931, 22, 139.44, 700.00
2026/08/31 19:40:24.852, 7, 0, 0, 73.06, 700.00
2026/08/31 19:40:30.135, 0, 0, 0, 73.98, 700.00
2026/08/31 19:40:30.139, 1, 0, 0, 79.36, 700.00
2026/08/31 19:40:30.142, 2, 0, 0, 74.64, 700.00
2026/08/31 19:40:30.145, 3, 0, 0, 74.95, 700.00
2026/08/31 19:40:30.148, 4, 0, 0, 80.34, 700.00
2026/08/31 19:40:30.151, 5, 0, 0, 75.87, 700.00
2026/08/31 19:40:30.155, 6, 5931, 22, 139.41, 700.00
2026/08/31 19:40:30.157, 7, 0, 0, 73.04, 700.00
2026/08/31 19:40:35.302, 0, 0, 0, 73.91, 700.00
2026/08/31 19:40:35.306, 1, 0, 0, 79.29, 700.00
2026/08/31 19:40:35.309, 2, 0, 0, 74.62, 700.00
2026/08/31 19:40:35.312, 3, 0, 0, 74.88, 700.00
2026/08/31 19:40:35.315, 4, 0, 0, 80.26, 700.00
2026/08/31 19:40:35.318, 5, 0, 0, 75.83, 700.00
2026/08/31 19:40:35.321, 6, 5931, 22, 140.22, 700.00
2026/08/31 19:40:35.324, 7, 0, 0, 73.02, 700.00
2026/08/31 19:40:40.477, 0, 0, 0, 73.92, 700.00
2026/08/31 19:40:40.480, 1, 0, 0, 79.23, 700.00
2026/08/31 19:40:40.483, 2, 0, 0, 74.62, 700.00
2026/08/31 19:40:40.486, 3, 0, 0, 74.83, 700.00
2026/08/31 19:40:40.490, 4, 0, 0, 80.19, 700.00
2026/08/31 19:40:40.493, 5, 0, 0, 75.81, 700.00
2026/08/31 19:40:40.496, 6, 5931, 27, 141.01, 700.00
2026/08/31 19:40:40.499, 7, 0, 0, 73.02, 700.00
2026/08/31 19:40:45.649, 0, 0, 0, 73.89, 700.00
2026/08/31 19:40:45.653, 1, 0, 0, 79.16, 700.00
2026/08/31 19:40:45.656, 2, 0, 0, 74.60, 700.00
2026/08/31 19:40:45.659, 3, 0, 0, 74.81, 700.00
2026/08/31 19:40:45.662, 4, 0, 0, 80.11, 700.00
2026/08/31 19:40:45.665, 5, 0, 0, 75.79, 700.00
2026/08/31 19:40:45.668, 6, 5931, 23, 142.25, 700.00
2026/08/31 19:40:45.671, 7, 0, 0, 73.01, 700.00
