timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:43:28.377, 6, 0, 0, 75.82, 700.00
2026/08/31 19:43:28.380, 7, 0, 0, 72.67, 700.00
2026/08/31 19:43:33.576, 0, 0, 0, 73.90, 700.00
2026/08/31 19:43:33.582, 1, 5937, 19, 134.62, 700.00
2026/08/31 19:43:33.585, 2, 0, 0, 74.47, 700.00
2026/08/31 19:43:33.590, 3, 0, 0, 74.61, 700.00
2026/08/31 19:43:33.594, 4, 0, 0, 79.75, 700.00
2026/08/31 19:43:33.599, 5, 0, 0, 75.77, 700.00
2026/08/31 19:43:33.604, 6, 0, 0, 75.71, 700.00
2026/08/31 19:43:33.608, 7, 0, 0, 72.71, 700.00
2026/08/31 19:43:38.810, 0, 0, 0, 73.83, 700.00
2026/08/31 19:43:38.814, 1, 5937, 18, 134.15, 700.00
2026/08/31 19:43:38.818, 2, 0, 0, 74.47, 700.00
2026/08/31 19:43:38.821, 3, 0, 0, 74.55, 700.00
2026/08/31 19:43:38.827, 4, 0, 0, 79.78, 700.00
2026/08/31 19:43:38.830, 5, 0, 0, 75.72, 700.00
2026/08/31 19:43:38.833, 6, 0, 0, 75.59, 700.00
2026/08/31 19:43:38.837, 7, 0, 0, 72.67, 700.00
2026/08/31 19:43:46.561, 0, 0, 0, 73.86, 700.00
2026/08/31 19:43:46.645, 1, 5937, 18, 134.21, 700.00
2026/08/31 19:43:46.720, 2, 0, 0, 74.46, 700.00
2026/08/31 19:43:46.775, 3, 0, 0, 74.82, 700.00
2026/08/31 19:43:46.841, 4, 0, 0, 79.77, 700.00
2026/08/31 19:43:46.907, 5, 0, 0, 75.75, 700.00
2026/08/31 19:43:46.955, 6, 0, 0, 75.46, 700.00
2026/08/31 19:43:47.019, 7, 0, 0, 72.64, 700.00
2026/08/31 19:43:52.485, 0, 0, 0, 73.85, 700.00
2026/08/31 19:43:52.489, 1, 5937, 18, 134.98, 700.00
2026/08/31 19:43:52.493, 2, 0, 0, 74.45, 700.00
2026/08/31 19:43:52.496, 3, 0, 0, 74.83, 700.00
2026/08/31 19:43:52.501, 4, 0, 0, 79.66, 700.00
2026/08/31 19:43:52.505, 5, 0, 0, 75.72, 700.00
2026/08/31 19:43:52.509, 6, 0, 0, 75.44, 700.00
2026/08/31 19:43:52.515, 7, 0, 0, 72.65, 700.00
2026/08/31 19:43:57.759, 0, 0, 0, 73.82, 700.00
2026/08/31 19:43:57.764, 1, 5937, 18, 134.02, 700.00
2026/08/31 19:43:57.770, 2, 0, 0, 74.44, 700.00
2026/08/31 19:43:57.773, 3, 0, 0, 74.78, 700.00
2026/08/31 19:43:57.776, 4, 0, 0, 79.72, 700.00
2026/08/31 19:43:57.782, 5, 0, 0, 75.69, 700.00
2026/08/31 19:43:57.787, 6, 0, 0, 75.42, 700.00
2026/08/31 19:43:57.793, 7, 0, 0, 72.63, 700.00
2026/08/31 19:44:03.018, 0, 0, 0, 73.84, 700.00
2026/08/31 19:44:03.030, 1, 5937, 19, 134.51, 700.00
2026/08/31 19:44:03.033, 2, 0, 0, 74.45, 700.00
2026/08/31 19:44:03.036, 3, 0, 0, 74.76, 700.00
2026/08/31 19:44:03.039, 4, 0, 0, 79.74, 700.00
2026/08/31 19:44:03.045, 5, 0, 0, 75.69, 700.00
2026/08/31 19:44:03.048, 6, 0, 0, 75.39, 700.00
2026/08/31 19:44:03.052, 7, 0, 0, 72.60, 700.00
